 2 21 2020   4  7 14 37 48 49 50 28
 2 21 2020   4  7 14 37 48 49 50 28
 2 25 2020  15 32 36 40 41 43 48 10
 2 25 2020  15 32 36 40 41 43 48 10
 2 28 2020  21 27 30 32 33 36 46 38
 2 28 2020  21 27 30 32 33 36 46 38
 3  3 2020  10 14 15 25 27 39 48 28
 3  3 2020  10 14 15 25 27 39 48 28
 3  6 2020   2  9 10 35 41 42 47 40
 3  6 2020   2  9 10 35 41 42 47 40
 3 10 2020   5  6 27 37 38 46 48  9
 3 10 2020   5  6 27 37 38 46 48  9
 3 13 2020   7 14 15 35 36 49 50 11
 3 13 2020   7 14 15 35 36 49 50 11
 3 17 2020   4  5  8 15 27 41 48 37
 3 17 2020   4  5  8 15 27 41 48 37
 3 20 2020   9 16 17 18 21 22 27 31
 3 20 2020   9 16 17 18 21 22 27 31
 3 24 2020   2 11 16 18 19 20 25  5
 3 24 2020   2 11 16 18 19 20 25  5
 3 27 2020   3  4 13 14 30 36 41 21
 3 27 2020   3  4 13 14 30 36 41 21
 3 31 2020   5  7 22 29 32 37 39  3
 3 31 2020   5  7 22 29 32 37 39  3
 4  3 2020   5  9 10 25 27 29 38 31
 4  3 2020   5  9 10 25 27 29 38 31
 4  7 2020   5 20 21 22 32 37 41 18
 4  7 2020   5 20 21 22 32 37 41 18
 4 10 2020   3  9 10 14 15 19 20 25
 4 10 2020   3  9 10 14 15 19 20 25
 4 14 2020   3  6  9 22 29 38 39 18
 4 14 2020   3  6  9 22 29 38 39 18
 4 17 2020   2 15 21 29 40 47 50 35
 4 17 2020   2 15 21 29 40 47 50 35
 4 21 2020   9 10 13 21 40 41 43  4
 4 21 2020   9 10 13 21 40 41 43  4
 4 24 2020   8  9 19 26 27 31 46 48
 4 24 2020   8  9 19 26 27 31 46 48
 4 28 2020   9 18 23 36 39 43 48 46
 5  1 2020   3 12 25 36 37 42 49  9
 5  5 2020  25 28 32 41 42 44 45 18
 5  8 2020   3  4 10 11 26 28 40 31
 5 12 2020  11 19 22 26 33 46 48  1
 5 15 2020   7 30 32 40 47 48 50 16
 5 19 2020  22 23 24 25 37 40 49 19
 5 22 2020   9 11 14 21 22 24 41 10
 5 26 2020   5 27 34 37 39 41 47 20
 5 29 2020   5 12 15 23 26 38 41 45
 6  2 2020   5 14 16 17 29 41 42 47
 6  5 2020   1  8 15 16 32 39 40 31
 6  9 2020   4 16 19 32 35 36 38 28
 6 12 2020   1 16 24 28 30 31 47 25
 6 16 2020   1  3 22 30 31 37 40  5
 6 19 2020   3 12 17 22 29 31 48  8
 6 23 2020   2  3  6 13 37 42 46 19
 6 26 2020   8 14 31 36 39 46 47 20
 6 30 2020  11 12 22 33 37 48 49 41
 7  3 2020   3  4 21 33 38 44 45 32
 7  7 2020   9 20 21 22 25 26 37  3
 7 10 2020  17 18 27 38 39 40 47 24
 7 14 2020   3  9 21 35 44 47 48 23
 7 17 2020   5 11 15 18 20 24 46 37
 7 21 2020   7 22 26 35 46 47 49 19
 7 24 2020  17 20 27 29 37 39 41 10
 7 28 2020   7 10 11 24 39 43 48 23
 7 31 2020   8 16 19 22 28 31 38 25
 8  4 2020  18 24 25 30 31 33 48 27
 8  7 2020   9 21 26 28 30 37 44 31
 8 11 2020   9 17 22 33 36 45 46 41
 8 14 2020   3 22 37 39 41 43 44 20
 8 18 2020   1  2 16 32 44 46 50  6
 8 21 2020   1  2  5 11 20 30 39 27
 8 25 2020   1 21 34 38 39 40 46 24
 8 28 2020   5  8  9 28 32 48 50 40
 9  1 2020   2  9 29 30 31 35 37 27
 9  4 2020   7 18 22 26 35 41 50 11
 9  8 2020   6 12 19 27 30 32 44 18
 9 11 2020   4 15 16 17 35 46 50 13
 9 15 2020   1  5  6 24 27 28 32 38
 9 18 2020   2 11 22 25 32 40 44 27
 9 22 2020   8  9 37 38 40 43 49 28
 9 25 2020   1  7  9 28 38 48 50 13
 9 29 2020   4  6  9 15 22 24 28 44
10  2 2020   7 12 16 26 40 45 49 20
10  6 2020   4  5  9 19 28 34 44  8
10  9 2020   4  6 12 30 32 33 34 29
10 13 2020   3 10 13 19 21 45 49 12
10 16 2020   1  4  8 10 12 17 41 19
10 20 2020   8 27 30 44 46 47 50 32
10 23 2020   2  8 20 21 29 34 37 41
10 27 2020   2  9 11 29 33 39 44 15
10 30 2020  19 20 23 31 37 46 48 50
11  3 2020   5  7 14 21 26 34 49 31
11  6 2020   7  9 19 20 26 32 35 49
11 10 2020   4  6 18 27 28 30 40 13
11 13 2020   3  4  7 19 44 48 49  8
11 17 2020   6 18 21 30 31 34 38  1
11 20 2020  11 17 29 33 39 40 42 48
11 24 2020   6  8 13 27 41 46 47 39
11 27 2020   9 15 35 41 42 45 46 43
12  1 2020   1  4  9 15 18 24 31 43
12  4 2020   5  7 14 23 24 46 47 11
12  8 2020   5 13 14 21 36 37 43 40
12 11 2020   9 21 30 33 38 39 46 48
12 15 2020   1  4 20 33 44 45 49 47
12 18 2020   2  9 10 22 31 35 49 30
12 22 2020   4 29 30 37 38 43 44 15
12 25 2020   8 12 16 30 38 48 50 14
12 29 2020   8 12 23 25 29 43 46 13
 1  1 2021  18 21 28 29 31 32 49 38
 1  5 2021   1 16 21 24 35 37 39 45
 1  8 2021   4 21 24 25 26 27 42  8
 1 12 2021   4 12 13 15 18 30 50 34
 1 15 2021   5 23 31 35 36 37 43 13
 1 19 2021  23 31 34 38 40 45 50 41
 1 22 2021  11 21 23 25 28 41 43 10
 1 26 2021  26 37 42 44 46 49 50 24
 1 29 2021   9 11 20 22 33 36 46 49
 2  2 2021  17 24 27 34 38 42 48 19
 2  5 2021   1  2 23 32 35 36 45 28
 2  9 2021   4 12 16 17 33 36 44  2
 2 12 2021   2  5 10 11 14 23 33 47
 2 16 2021   1  6 12 21 34 37 47 20
 2 19 2021   1  5 10 18 20 40 42 47
 2 23 2021   3 13 14 20 30 45 49 35
 2 26 2021  11 17 19 22 27 31 40 38
 3  2 2021   9 29 30 36 42 46 49 47
 3  5 2021   6  9 23 25 31 36 48 30
 3  9 2021   3  7 13 22 29 31 42 15
 3 12 2021   5 12 15 23 28 38 39 46
 3 16 2021   8 15 25 27 33 39 44 20
 3 19 2021   2  7  8 26 30 43 48 25
 3 23 2021   5  6 12 28 29 36 46 40
 3 26 2021   2  4 16 24 25 27 49 29
 3 30 2021  12 22 25 30 37 38 45  2
 4  2 2021  30 32 33 34 37 45 49 25
 4  6 2021   2 14 24 25 35 44 45 11
 4  9 2021   1 19 28 29 31 33 43 17
 4 13 2021  15 16 18 19 22 44 47 28
 4 16 2021   1 13 19 27 42 49 50 32
 4 20 2021   7 10 11 19 22 30 37 18
 4 23 2021   1  3  4 11 19 24 42 27
 4 27 2021   7 11 14 26 27 29 36  2
 4 30 2021   2 14 27 30 31 35 43 38
 5  4 2021   1 23 27 33 39 45 49 40
 5  7 2021   1  8 17 21 35 39 46 31
 5 11 2021  14 15 20 32 35 38 50 46
 5 14 2021   3 18 19 24 26 27 45 20
 5 18 2021   5  9 18 27 32 38 40 34
 5 21 2021   5  6 25 31 32 44 48 39
 5 25 2021   6  9 11 19 24 38 46 18
 5 28 2021   7 18 22 40 44 46 50  5
 6  1 2021   6 20 21 28 38 43 47 40
 6  4 2021   2  3 16 28 31 42 47 12
 6  8 2021   1  9 14 24 26 37 42 29
 6 11 2021  20 21 25 33 38 44 45 22
 6 15 2021   2  8 12 13 14 36 43 29
 6 18 2021  11 14 15 24 34 43 47 36
 6 22 2021   7 11 22 28 33 44 49 10
 6 25 2021  10 13 18 33 36 45 47 22
 6 29 2021   6 17 22 23 32 37 47 13
 7  2 2021   6 14 25 26 38 41 50 49
 7  6 2021  10 14 25 26 38 41 50 49
 7  9 2021  11 21 32 33 38 40 44 19
 7 13 2021   2  6 12 13 17 36 48 25
 7 16 2021  13 17 24 26 33 46 48 27
 7 20 2021   2 13 15 19 38 39 46 34
 7 23 2021   7  8 13 21 35 38 45 15
 7 27 2021   5 12 13 32 36 40 48 49
 7 30 2021   4 12 18 19 22 25 44 43
 8  3 2021   4  5  9 15 24 36 48 50
 8  6 2021  14 15 24 43 44 48 49 47
 8 10 2021  14 18 19 32 35 38 41 27
 8 13 2021   1 14 17 20 28 32 38  6
 8 17 2021   5 16 19 33 37 38 39 15
 8 20 2021   2  6 21 31 34 39 45 33
 8 24 2021   1 24 26 29 30 45 50  5
 8 27 2021   9 10 13 25 41 47 49 36
 8 31 2021   3 11 23 26 31 42 50 24
 9  3 2021   1  2  4 10 27 33 45 31
 9  7 2021   5  8 31 36 41 42 43 39
 9 10 2021  11 28 38 40 43 45 48 33
 9 14 2021  17 24 27 33 38 41 48 39
 9 17 2021   3  6 10 26 29 35 45 30
 9 21 2021   4  8 11 14 15 34 45  7
 9 24 2021   5 13 28 35 41 49 50 34
 9 28 2021   2  5  8 18 23 31 35 43
10  1 2021   4  8 15 39 40 42 48  5
10  5 2021   2 10 18 19 25 42 48 21
10  8 2021   5 16 19 21 23 31 36 46
10 12 2021   7 11 13 30 33 40 43 45
10 15 2021  14 17 20 24 25 38 48 11
10 19 2021  12 26 28 32 41 43 50 49
10 22 2021   2 11 19 33 44 45 47 42
10 26 2021   2  8 10 14 21 36 40 17
10 29 2021   1  5 17 18 38 41 48 13
11  2 2021   7 13 18 30 33 37 41  6
11  5 2021   2 10 11 17 19 32 42 41
11  9 2021   2  8 16 17 19 26 42 41
11 12 2021   4  6  7 10 17 27 44 40
11 16 2021   5  6  7 17 26 29 42 39
11 19 2021   1 13 14 17 25 28 41 43
11 23 2021  14 17 25 27 31 32 34 20
11 26 2021   9 26 30 35 37 42 50 47
11 30 2021   4  7  8 22 24 30 49 42
12  3 2021   7 18 22 35 37 43 45 44
12  7 2021   9 16 19 24 27 34 40  7
12 10 2021  17 21 27 32 45 46 49 19
12 14 2021   3 21 22 26 28 44 49 34
12 17 2021   9 14 16 33 39 46 49 38
12 21 2021  13 23 26 27 28 38 47 36
12 24 2021   3 11 24 25 29 32 42 16
12 28 2021  11 12 21 27 32 43 49 15
12 31 2021   7 25 30 35 38 40 49 27
 1  4 2022   7  8 13 20 25 26 48 36
 1  7 2022   4  5 31 39 42 45 50 11
